review_id,text,star_rating,date,app_version,is_defect,category
R01208,Please add multi-home support -- I have a smoke detector at two houses.,3,2026-02-13,3.2.1,0,feature_request
R01209,App startup is so slow now that the bedroom speaker alerts arrive before the app opens.,1,2026-01-17,3.3.0,1,performance
R01210,Password reset email never comes. Can't access my living room bulb at all now.,2,2026-03-28,3.3.0,1,login_auth
R01211,Can't log in since 3.3.0 -- 'invalid credentials' even though my password is right. Reinstalling didn't help.,1,2026-06-30,3.2.1,1,login_auth
R01212,Buttons on the video doorbell schedule screen overlap so I can't tap save. Honestly pretty annoyed.,1,2026-09-19,3.4.0,1,ui_bug
R01213,Please add a vacation mode that randomizes the smoke detector schedule. Anyone else seeing this?,5,2026-09-03,3.4.1,0,feature_request
R01214,Phone battery dropped 15% during a 20-minute smart lock live view. Fix the power usage. Honestly pretty annoyed.,1,2026-07-09,3.2.1,1,battery_drain
R01215,Opening the bedroom speaker tab makes the app freeze then crash. Please fix this.,1,2026-07-04,3.4.0,1,crash
R01216,The bedroom speaker status card shows yesterday's data until I force-refresh the app. Anyone else seeing this?,1,2026-03-10,3.4.0,1,ui_bug
R01217,"Notification badges never clear for the living room bulb, even after I read everything. Otherwise I like the app.",1,2026-06-14,3.2.0,1,ui_bug
R01218,"'Account not found' error on login, but the website works fine with the same email. This started after the update.",2,2026-01-12,3.2.1,1,login_auth
R01219,App disconnects from the security camera whenever my phone switches between Wi-Fi and data. Support was no help.,2,2026-01-17,3.4.1,1,connectivity
R01220,The app is great when it works -- sadly the kitchen plug screen crashes on launch. Support was no help.,4,2026-05-08,3.4.1,1,crash
R01221,Search in the smart plug history times out on anything older than a week. Considering switching apps.,2,2026-01-28,3.2.0,1,performance
R01222,"Clean design, fast, and the bedroom speaker widgets are super handy. This started after the update.",5,2026-03-14,3.4.1,0,praise
R01223,Biometric login crashes back to the password field on 3.4.0. Anyone else seeing this?,1,2026-07-13,3.4.1,1,login_auth
R01224,Everything about the video doorbell integration feels polished. Highly recommend. Hope this gets fixed soon.,4,2026-09-14,3.3.0,0,praise
R01225,Firmware update for the bedroom speaker failed halfway and now the app won't connect at all. Otherwise I like the app.,3,2026-07-20,3.3.0,1,connectivity
R01226,How do I share smart lock access with my partner? Can't find the option in 3.3.2. Reinstalling didn't help.,5,2026-05-27,3.4.0,0,question
R01227,Haven't seen a single crash since 3.2.1. The garage sensor controls are fast and reliable.,4,2026-06-01,3.3.0,0,praise
R01228,Can you add guest access for the security camera? I want my family to control it without my login. Honestly pretty annoyed.,4,2026-04-01,3.2.0,0,feature_request
R01229,The app looks beautiful but everything lags; opening the thermostat takes forever. Honestly pretty annoyed.,1,2026-05-29,3.4.0,1,performance
R01230,Instant crash when switching between the video doorbell and the dashboard. Considering switching apps.,1,2026-03-07,3.3.2,1,crash
R01231,Haven't seen a single crash since 3.3.0. The video doorbell controls are fast and reliable.,5,2026-04-28,3.4.1,0,praise
R01232,"Love the automations, but the smoke detector live view buffers constantly.",1,2026-06-15,3.2.0,1,performance
R01233,Search in the smoke detector history times out on anything older than a week. Really disappointing.,1,2026-01-23,3.4.1,1,performance
R01234,Setup for the living room bulb was painless and the interface is beautiful.,5,2026-09-10,3.2.1,0,praise
R01235,Switched from a competitor and the smart lock experience here is miles ahead. Support was no help.,5,2026-02-08,3.3.2,0,praise
R01236,Every time I adjust the smart plug settings the app force quits. So frustrating. Really disappointing.,2,2026-05-05,3.4.1,1,crash
R01237,Face ID stopped working with the app on 3.4.1. Have to type the password each time. This started after the update.,3,2026-09-12,3.4.1,1,login_auth
R01238,App can't find the living room bulb half the time. Re-pairing works for a day then it drops again. This started after the update.,1,2026-06-20,3.2.1,1,connectivity
R01239,The new 3.4.1 update made the bedroom speaker controls so much snappier. Great work.,4,2026-09-09,3.3.2,0,praise
R01240,The latest update crashes on launch whenever my bedroom speaker is connected. Reinstalling didn't help.,2,2026-06-19,3.3.0,1,crash
R01241,Five stars. The living room bulb routines run perfectly every morning. Considering switching apps.,5,2026-04-27,3.3.0,0,praise
R01242,"No login issues, no connectivity drops -- the video doorbell has been rock solid. Anyone else seeing this?",5,2026-06-22,3.2.1,0,praise
R01243,The app crashes on my video doorbell screen. Support was great though and sent a workaround. Otherwise I like the app.,3,2026-07-04,3.4.0,1,crash
R01244,The app looks beautiful but everything lags; opening the smart lock takes forever. Reinstalling didn't help.,1,2026-07-26,3.4.1,1,performance
R01245,Password reset email never comes. Can't access my smoke detector at all now. Honestly pretty annoyed.,1,2026-01-11,3.2.0,1,login_auth
R01246,Please add a vacation mode that randomizes the bedroom speaker schedule.,3,2026-03-26,3.3.0,0,feature_request
R01247,Live view from the video doorbell lags 10 seconds behind real time. Useless for a doorbell. Really disappointing.,1,2026-07-29,3.2.1,1,performance
R01248,Does the smoke detector work without Wi-Fi? Wondering about offline mode. Considering switching apps.,2,2026-08-05,3.2.0,0,question
R01249,Buttons on the smart plug schedule screen overlap so I can't tap save. Honestly pretty annoyed.,1,2026-06-13,3.3.0,1,ui_bug
R01250,Battery saver mode does nothing -- the living room bulb stream keeps running in the background. Anyone else seeing this?,1,2026-09-03,3.3.2,1,battery_drain
R01251,The app is great when it works -- sadly the garage sensor screen crashes on launch. Considering switching apps.,2,2026-05-10,3.3.2,1,crash
R01252,'Device offline' error all day for my video doorbell even though it's two feet from the router. Honestly pretty annoyed.,3,2026-01-17,3.3.2,1,connectivity
R01253,Haven't seen a single crash since 3.2.0. The video doorbell controls are fast and reliable. Reinstalling didn't help.,4,2026-04-01,3.2.1,0,praise
R01254,Never had the app crash on me once. The smoke detector setup was smooth. Anyone else seeing this?,5,2026-05-04,3.2.0,0,praise
R01255,Best smart home app I've tried. The smart plug automations are rock solid. Support was no help.,2,2026-01-07,3.3.0,0,praise
R01256,Request: IFTTT-style custom triggers for the kitchen plug. The presets are too limited. Honestly pretty annoyed.,4,2026-06-18,3.3.2,0,feature_request
R01257,The new 3.4.1 update made the bedroom speaker controls so much snappier. Great work.,5,2026-07-16,3.2.1,0,praise
R01258,"No lag, no freezes, no battery drain. Really happy with the video doorbell integration. Support was no help.",5,2026-09-15,3.2.1,0,praise
R01259,The app keeps getting better. My living room bulb has never been easier to manage. Support was no help.,4,2026-06-04,3.4.1,0,praise
R01260,Please add a vacation mode that randomizes the kitchen plug schedule. Really disappointing.,3,2026-03-30,3.2.1,0,feature_request
R01261,Search in the living room bulb history times out on anything older than a week. This started after the update.,2,2026-04-22,3.3.0,1,performance
R01262,Feature request: let me export garage sensor history to CSV for my energy audit. Otherwise I like the app.,3,2026-08-06,3.2.1,0,feature_request
R01263,"I love this app overall, but it crashes every time I open the smart lock controls. Considering switching apps.",1,2026-02-22,3.4.0,1,crash
R01264,"Huge fan of the product, but the UI on the video doorbell page is glitchy and unreadable. Really disappointing.",2,2026-04-30,3.3.0,1,ui_bug
R01265,How do I reset the bedroom speaker energy stats? They seem off this month. Considering switching apps.,3,2026-06-10,3.3.0,0,question
R01266,The smart plug schedules are flexible and the app never misses a beat.,4,2026-04-25,3.3.0,0,praise
R01267,The app won't stay open for more than a few seconds if the bedroom speaker is online. Anyone else seeing this?,2,2026-05-26,3.4.1,1,crash
R01268,Request: IFTTT-style custom triggers for the thermostat. The presets are too limited. Honestly pretty annoyed.,3,2026-02-20,3.4.0,0,feature_request
R01269,Search in the thermostat history times out on anything older than a week. Reinstalling didn't help.,1,2026-08-18,3.3.2,1,performance
R01270,Never had the app crash on me once. The bedroom speaker setup was smooth. This started after the update.,4,2026-07-05,3.3.0,0,praise
R01271,Setup for the living room bulb was painless and the interface is beautiful.,5,2026-08-16,3.4.0,0,praise
R01272,"Since 3.4.1, the app drains battery even in the background. bedroom speaker polling is out of control. Otherwise I like the app.",2,2026-04-06,3.2.0,1,battery_drain
R01273,Does anyone know if the app supports the older smart lock model from 2021? Reinstalling didn't help.,4,2026-04-12,3.3.2,0,question
R01274,"Login screen loops forever: enter password, spinner, back to login.",1,2026-06-12,3.3.0,1,login_auth
R01275,This app eats my phone battery alive -- lost 40% overnight with the thermostat idle. Hope this gets fixed soon.,2,2026-09-07,3.3.2,1,battery_drain
R01276,The widget alone drains my battery keeping the smart plug status updated. Considering switching apps.,1,2026-09-03,3.4.0,1,battery_drain
R01277,Switched from a competitor and the thermostat experience here is miles ahead.,5,2026-03-24,3.4.1,0,praise
R01278,Question: can I rename the video doorbell after setup? Don't see an edit option. This started after the update.,2,2026-02-05,3.3.0,0,question
R01279,"Login screen loops forever: enter password, spinner, back to login. Really disappointing.",2,2026-06-16,3.4.1,1,login_auth
R01280,Text is cut off on the bedroom speaker details screen on my small phone. Really disappointing.,2,2026-02-05,3.2.0,1,ui_bug
R01281,The latest update crashes on launch whenever my garage sensor is connected. Hope this gets fixed soon.,1,2026-04-16,3.4.1,1,crash
R01282,App takes forever to load the smoke detector dashboard -- 20+ seconds of spinner.,1,2026-06-28,3.3.2,1,performance
R01283,App disconnects from the video doorbell whenever my phone switches between Wi-Fi and data. Considering switching apps.,1,2026-02-18,3.2.1,1,connectivity
R01284,Crash after crash. The app dies the moment I tap my smart lock. Otherwise I like the app.,3,2026-08-28,3.2.0,1,crash
R01285,How do I reset the smart lock energy stats? They seem off this month. Considering switching apps.,5,2026-03-13,3.3.0,0,question
R01286,Crash after crash. The app dies the moment I tap my bedroom speaker. Honestly pretty annoyed.,2,2026-05-24,3.2.1,1,crash
R01287,Toggle switches on the kitchen plug page don't reflect the real state. Confusing. Otherwise I like the app.,1,2026-07-02,3.4.1,1,ui_bug
R01288,Buttons on the smart plug schedule screen overlap so I can't tap save.,1,2026-04-22,3.4.1,1,ui_bug
R01289,Toggle switches on the smoke detector page don't reflect the real state. Confusing. Considering switching apps.,1,2026-05-22,3.2.0,1,ui_bug
R01290,The latest update crashes on launch whenever my video doorbell is connected. Really disappointing.,1,2026-04-10,3.3.2,1,crash
R01291,"Sync fails repeatedly with the thermostat. Spinning loader, then 'connection timeout'. Considering switching apps.",2,2026-02-27,3.4.1,1,connectivity
R01292,Instant crash when switching between the video doorbell and the dashboard. Otherwise I like the app.,1,2026-06-10,3.2.1,1,crash
R01293,Background crash loop drained my patience -- smart plug alerts kill the app. Considering switching apps.,2,2026-08-15,3.4.1,1,crash
R01294,The app used 25% of my battery in 3 hours just syncing the garage sensor. Support was no help.,2,2026-06-07,3.2.0,1,battery_drain
R01295,Does the living room bulb work without Wi-Fi? Wondering about offline mode. Support was no help.,3,2026-01-19,3.2.1,0,question
R01296,Biometric login crashes back to the password field on 3.2.1.,1,2026-06-24,3.2.0,1,login_auth
R01297,"Clean design, fast, and the garage sensor widgets are super handy. Really disappointing.",4,2026-03-21,3.2.1,0,praise
